user_id,login_time,login_hour,ip_score,label
u0323,10:59 AM,10,0.21,normal
u0004,19:45 PM,19,0.81,anomaly
u0236,09:19 AM,9,0.27,normal
u0031,00:37 AM,0,0.74,anomaly
u0132,22:24 PM,22,0.87,anomaly
u0169,05:32 AM,5,0.75,anomaly
u0194,12:59 PM,12,0.19,normal
u0235,09:38 AM,9,0.21,normal
u0441,01:05 AM,1,0.7,anomaly
u0396,06:06 AM,6,0.82,anomaly
u0435,17:23 PM,17,0.16,normal
u0306,07:27 AM,7,0.74,anomaly
u0101,14:04 PM,14,0.25,normal
u0192,17:16 PM,17,0.29,normal
u0372,09:31 AM,9,0.24,normal
u0020,18:01 PM,18,0.18,normal
u0215,18:25 PM,18,0.17,normal
u0414,00:04 AM,0,0.81,anomaly
u0055,09:38 AM,9,0.35,normal
u0442,16:00 PM,16,0.3,normal
u0309,23:24 PM,23,0.68,anomaly
u0424,13:14 PM,13,0.24,normal
u0292,19:23 PM,19,0.8,anomaly
u0482,08:02 AM,8,0.3,normal
u0049,12:22 PM,12,0.15,normal
u0203,09:12 AM,9,0.07,normal
u0243,00:58 AM,0,0.73,anomaly
u0372,11:54 AM,11,0.33,normal
u0142,10:04 AM,10,0.27,normal
u0467,22:47 PM,22,0.82,anomaly
u0321,18:06 PM,18,0.33,normal
u0011,08:23 AM,8,0.19,normal
u0356,07:07 AM,7,0.57,anomaly
u0463,23:41 PM,23,0.81,anomaly
u0372,05:41 AM,5,0.89,anomaly
u0412,22:46 PM,22,0.71,anomaly
u0353,11:50 AM,11,0.42,normal
u0226,22:31 PM,22,0.79,anomaly
u0168,00:15 AM,0,0.74,anomaly
u0376,02:30 AM,2,0.84,anomaly
u0331,23:22 PM,23,0.75,anomaly
u0353,16:10 PM,16,0.23,normal
u0316,07:50 AM,7,0.89,anomaly
u0405,13:49 PM,13,0.11,normal
u0317,12:08 PM,12,0.05,normal
u0214,23:49 PM,23,0.87,anomaly
u0429,08:15 AM,8,0.21,normal
u0160,13:44 PM,13,0.19,normal
u0052,03:22 AM,3,0.76,anomaly
u0195,14:40 PM,14,0.28,normal
u0109,23:15 PM,23,0.71,anomaly
u0416,13:36 PM,13,0.31,normal
u0093,03:59 AM,3,0.66,anomaly
u0127,03:24 AM,3,0.77,anomaly
u0166,23:23 PM,23,0.74,anomaly
u0291,21:11 PM,21,0.89,anomaly
u0351,20:58 PM,20,0.83,anomaly
u0202,20:24 PM,20,0.78,anomaly
u0424,08:10 AM,8,0.19,normal
u0219,23:40 PM,23,0.85,anomaly
u0424,23:27 PM,23,0.9,anomaly
u0306,20:43 PM,20,0.75,anomaly
u0308,09:10 AM,9,0.25,normal
u0277,19:41 PM,19,0.88,anomaly
u0127,07:11 AM,7,0.78,anomaly
u0184,09:25 AM,9,0.19,normal
u0159,07:07 AM,7,0.94,anomaly
u0310,22:40 PM,22,0.81,anomaly
u0262,17:11 PM,17,0.28,normal
u0494,23:40 PM,23,0.81,anomaly
u0008,08:41 AM,8,0.15,normal
u0221,15:21 PM,15,0.2,normal
u0231,03:30 AM,3,0.85,anomaly
u0397,03:49 AM,3,0.94,anomaly
u0060,04:05 AM,4,0.84,anomaly
u0325,19:57 PM,19,0.62,anomaly
u0200,03:42 AM,3,0.67,anomaly
u0142,11:42 AM,11,0.08,normal
u0112,19:09 PM,19,0.65,anomaly
u0049,14:17 PM,14,0.05,normal
u0105,13:41 PM,13,0.23,normal
u0493,03:36 AM,3,0.83,anomaly
u0142,17:14 PM,17,0.35,normal
u0293,21:57 PM,21,0.56,anomaly
u0406,04:43 AM,4,0.83,anomaly
u0255,08:42 AM,8,0.2,normal
u0132,00:01 AM,0,0.74,anomaly
u0074,15:00 PM,15,0.33,normal
u0446,09:15 AM,9,0.36,normal
u0159,14:43 PM,14,0.12,normal
u0469,00:48 AM,0,0.81,anomaly
u0128,00:43 AM,0,0.88,anomaly
u0002,13:18 PM,13,0.33,normal
u0409,03:23 AM,3,0.79,anomaly
u0062,17:11 PM,17,0.06,normal
u0122,05:08 AM,5,0.69,anomaly
u0231,23:13 PM,23,0.78,anomaly
u0125,12:45 PM,12,0.27,normal
u0020,21:08 PM,21,0.94,anomaly
u0394,01:07 AM,1,0.71,anomaly
u0471,05:32 AM,5,0.77,anomaly
u0244,04:22 AM,4,0.83,anomaly
u0396,01:40 AM,1,0.73,anomaly
u0066,23:51 PM,23,0.85,anomaly
u0107,01:58 AM,1,0.89,anomaly
u0482,01:45 AM,1,0.82,anomaly
u0357,21:36 PM,21,0.8,anomaly
u0130,11:14 AM,11,0.04,normal
u0286,19:18 PM,19,0.6,anomaly
u0417,19:07 PM,19,0.8,anomaly
u0395,07:08 AM,7,0.65,anomaly
u0485,14:05 PM,14,0.05,normal
u0150,01:52 AM,1,0.64,anomaly
u0061,07:55 AM,7,0.85,anomaly
u0329,04:05 AM,4,0.7,anomaly
u0021,00:46 AM,0,0.75,anomaly
u0457,07:36 AM,7,0.66,anomaly
u0329,18:41 PM,18,0.23,normal
u0006,21:55 PM,21,0.76,anomaly
u0080,02:08 AM,2,0.83,anomaly
u0214,13:13 PM,13,0.2,normal
u0123,14:14 PM,14,0.16,normal
u0368,00:03 AM,0,0.72,anomaly
u0143,15:49 PM,15,0.13,normal
u0490,09:40 AM,9,0.22,normal
u0200,13:04 PM,13,0.06,normal
u0149,12:19 PM,12,0.03,normal
u0148,21:15 PM,21,0.89,anomaly
u0458,21:33 PM,21,0.81,anomaly
u0265,17:59 PM,17,0.15,normal
u0095,07:21 AM,7,0.8,anomaly
u0410,21:36 PM,21,0.71,anomaly
u0478,13:55 PM,13,0.25,normal
u0457,04:30 AM,4,0.86,anomaly
u0300,20:49 PM,20,0.97,anomaly
u0239,15:58 PM,15,0.06,normal
u0464,04:22 AM,4,0.81,anomaly
u0345,21:11 PM,21,0.59,anomaly
u0480,13:27 PM,13,0.24,normal
u0012,05:27 AM,5,0.8,anomaly
u0268,00:50 AM,0,0.88,anomaly
u0136,22:43 PM,22,0.92,anomaly
u0227,23:02 PM,23,0.68,anomaly
u0176,10:22 AM,10,0.28,normal
u0040,23:18 PM,23,0.76,anomaly
u0307,01:48 AM,1,0.58,anomaly
u0499,13:41 PM,13,0.25,normal
u0138,03:19 AM,3,0.73,anomaly
u0343,19:47 PM,19,0.57,anomaly
u0079,10:40 AM,10,0.11,normal
u0139,01:06 AM,1,0.64,anomaly
u0061,00:54 AM,0,0.91,anomaly
u0196,17:59 PM,17,0.2,normal
u0038,14:40 PM,14,0.14,normal
u0379,01:45 AM,1,0.72,anomaly
u0300,12:37 PM,12,0.36,normal
u0318,04:31 AM,4,0.81,anomaly
u0393,21:03 PM,21,0.77,anomaly
u0064,05:39 AM,5,0.88,anomaly
u0303,06:32 AM,6,0.77,anomaly
u0137,20:09 PM,20,0.82,anomaly
u0072,20:37 PM,20,0.85,anomaly
u0395,12:54 PM,12,0.14,normal
u0411,07:20 AM,7,0.87,anomaly
u0123,23:55 PM,23,0.95,anomaly
u0020,20:54 PM,20,0.79,anomaly
u0136,23:40 PM,23,0.77,anomaly
u0196,16:14 PM,16,0.07,normal
u0048,20:50 PM,20,0.81,anomaly
u0443,13:25 PM,13,0.2,normal
u0086,09:29 AM,9,0.27,normal
u0372,23:42 PM,23,0.81,anomaly
u0267,13:15 PM,13,0.19,normal
u0211,10:45 AM,10,0.13,normal
u0036,09:27 AM,9,0.23,normal
u0389,19:46 PM,19,0.8,anomaly
u0049,13:32 PM,13,0.0,normal
u0232,04:34 AM,4,0.67,anomaly
u0382,15:45 PM,15,0.26,normal
u0169,18:18 PM,18,0.38,normal
u0222,03:22 AM,3,0.74,anomaly
u0093,06:50 AM,6,0.83,anomaly
u0284,19:48 PM,19,0.86,anomaly
u0022,03:50 AM,3,0.71,anomaly
u0015,20:04 PM,20,0.94,anomaly
u0239,00:25 AM,0,0.83,anomaly
u0145,18:26 PM,18,0.25,normal
u0064,22:55 PM,22,0.63,anomaly
u0365,04:20 AM,4,0.74,anomaly
u0104,01:36 AM,1,0.79,anomaly
u0272,10:47 AM,10,0.03,normal
u0109,17:42 PM,17,0.33,normal
u0286,05:26 AM,5,0.85,anomaly
u0498,07:31 AM,7,0.6,anomaly
u0486,16:46 PM,16,0.07,normal
u0471,17:54 PM,17,0.33,normal
u0166,01:05 AM,1,0.88,anomaly
u0060,20:30 PM,20,0.79,anomaly
u0270,14:36 PM,14,0.32,normal
u0409,05:42 AM,5,0.68,anomaly
u0009,16:04 PM,16,0.12,normal
u0484,01:26 AM,1,1.0,anomaly
u0486,03:03 AM,3,0.78,anomaly
u0268,15:51 PM,15,0.04,normal
u0118,14:37 PM,14,0.08,normal
u0317,03:10 AM,3,0.73,anomaly
u0217,11:46 AM,11,0.14,normal
u0290,15:34 PM,15,0.3,normal
u0492,08:27 AM,8,0.08,normal
u0424,16:17 PM,16,0.2,normal
u0066,17:32 PM,17,0.25,normal
u0120,21:23 PM,21,0.9,anomaly
u0059,09:40 AM,9,0.17,normal
u0478,13:03 PM,13,0.29,normal
u0029,18:11 PM,18,0.28,normal
u0296,18:56 PM,18,0.31,normal
u0024,22:08 PM,22,0.83,anomaly
u0305,22:56 PM,22,0.8,anomaly
u0108,18:54 PM,18,0.17,normal
u0468,19:35 PM,19,0.76,anomaly
u0236,05:30 AM,5,0.61,anomaly
u0061,09:13 AM,9,0.14,normal
u0467,01:21 AM,1,0.8,anomaly
u0133,04:11 AM,4,0.86,anomaly
u0385,08:11 AM,8,0.18,normal
u0474,01:32 AM,1,0.86,anomaly
u0354,07:06 AM,7,0.86,anomaly
u0261,13:53 PM,13,0.36,normal
u0311,15:45 PM,15,0.23,normal
u0043,09:26 AM,9,0.35,normal
u0111,02:05 AM,2,0.85,anomaly
u0478,20:23 PM,20,0.72,anomaly
u0062,03:29 AM,3,0.79,anomaly
u0224,12:41 PM,12,0.16,normal
u0403,20:27 PM,20,0.88,anomaly
u0300,06:21 AM,6,0.91,anomaly
u0420,11:51 AM,11,0.19,normal
u0169,10:56 AM,10,0.2,normal
u0170,18:32 PM,18,0.2,normal
u0483,04:34 AM,4,0.72,anomaly
u0456,21:36 PM,21,1.0,anomaly
u0132,14:15 PM,14,0.31,normal
u0202,07:25 AM,7,0.75,anomaly
u0450,01:07 AM,1,0.75,anomaly
u0497,20:08 PM,20,0.7,anomaly
u0253,00:18 AM,0,0.76,anomaly
u0481,11:40 AM,11,0.33,normal
u0106,10:09 AM,10,0.15,normal
u0470,14:22 PM,14,0.17,normal
u0243,08:26 AM,8,0.07,normal
u0307,23:52 PM,23,0.86,anomaly
u0265,17:10 PM,17,0.22,normal
u0206,15:43 PM,15,0.27,normal
u0140,02:56 AM,2,0.81,anomaly
u0319,18:29 PM,18,0.16,normal
u0422,17:52 PM,17,0.4,normal
u0434,22:42 PM,22,0.78,anomaly
u0381,00:05 AM,0,0.78,anomaly
u0431,01:21 AM,1,0.62,anomaly
u0091,20:48 PM,20,0.72,anomaly
u0002,00:30 AM,0,0.8,anomaly
u0326,07:59 AM,7,0.79,anomaly
u0102,23:57 PM,23,1.0,anomaly
u0165,17:17 PM,17,0.16,normal
u0480,15:06 PM,15,0.23,normal
u0485,21:31 PM,21,0.82,anomaly
u0360,14:11 PM,14,0.28,normal
u0292,18:55 PM,18,0.11,normal
u0044,01:59 AM,1,0.68,anomaly
u0480,14:14 PM,14,0.16,normal
u0401,14:16 PM,14,0.19,normal
u0189,08:37 AM,8,0.0,normal
u0408,04:06 AM,4,0.7,anomaly
u0183,08:47 AM,8,0.39,normal
u0224,16:08 PM,16,0.18,normal
u0425,05:17 AM,5,0.8,anomaly
u0050,04:20 AM,4,0.8,anomaly
u0046,12:48 PM,12,0.36,normal
u0036,03:51 AM,3,0.7,anomaly
u0488,20:10 PM,20,0.93,anomaly
u0125,14:56 PM,14,0.14,normal
u0441,07:29 AM,7,0.7,anomaly
u0191,08:09 AM,8,0.23,normal
u0028,18:41 PM,18,0.29,normal
u0391,11:39 AM,11,0.22,normal
u0053,00:18 AM,0,1.0,anomaly
u0399,12:05 PM,12,0.11,normal
u0134,22:29 PM,22,0.95,anomaly
u0053,01:19 AM,1,0.67,anomaly
u0266,05:28 AM,5,1.0,anomaly
u0311,12:38 PM,12,0.15,normal
u0058,07:06 AM,7,0.9,anomaly
u0031,17:59 PM,17,0.28,normal
u0386,15:30 PM,15,0.09,normal
u0074,21:27 PM,21,0.9,anomaly
u0408,05:28 AM,5,0.7,anomaly
u0081,16:03 PM,16,0.35,normal
u0030,17:24 PM,17,0.21,normal
u0367,10:47 AM,10,0.15,normal
u0002,09:20 AM,9,0.23,normal
u0134,22:04 PM,22,0.78,anomaly
u0250,16:41 PM,16,0.15,normal
u0340,01:30 AM,1,0.57,anomaly
u0024,04:15 AM,4,0.67,anomaly
u0138,15:59 PM,15,0.14,normal
u0475,22:24 PM,22,0.94,anomaly
u0262,23:22 PM,23,0.68,anomaly
u0110,16:59 PM,16,0.3,normal
u0451,16:32 PM,16,0.18,normal
u0036,09:44 AM,9,0.28,normal
u0024,12:09 PM,12,0.38,normal
u0483,17:41 PM,17,0.13,normal
u0300,07:36 AM,7,0.88,anomaly
u0166,17:04 PM,17,0.16,normal
u0054,07:57 AM,7,0.95,anomaly
u0277,23:35 PM,23,0.87,anomaly
u0034,05:21 AM,5,0.83,anomaly
u0094,03:21 AM,3,0.81,anomaly
u0480,10:49 AM,10,0.09,normal
u0249,14:47 PM,14,0.32,normal
u0259,18:01 PM,18,0.18,normal
u0265,05:00 AM,5,0.74,anomaly
u0027,16:50 PM,16,0.0,normal
u0324,18:07 PM,18,0.18,normal
u0175,15:19 PM,15,0.11,normal
u0324,20:33 PM,20,0.81,anomaly
u0338,02:35 AM,2,0.75,anomaly
u0027,14:01 PM,14,0.24,normal
u0321,04:59 AM,4,0.76,anomaly
u0313,08:11 AM,8,0.33,normal
u0110,23:43 PM,23,0.78,anomaly
u0285,23:17 PM,23,0.71,anomaly
u0433,14:38 PM,14,0.13,normal
u0141,11:28 AM,11,0.26,normal
u0050,15:15 PM,15,0.32,normal
u0091,14:28 PM,14,0.33,normal
u0440,10:38 AM,10,0.03,normal
u0112,02:57 AM,2,0.81,anomaly
u0280,15:47 PM,15,0.18,normal
u0062,09:24 AM,9,0.18,normal
u0028,00:38 AM,0,0.65,anomaly
u0077,16:42 PM,16,0.3,normal
u0413,18:16 PM,18,0.18,normal
u0069,11:36 AM,11,0.25,normal
u0007,13:26 PM,13,0.2,normal
u0474,15:29 PM,15,0.1,normal
u0181,16:31 PM,16,0.12,normal
u0049,14:19 PM,14,0.25,normal
u0337,00:17 AM,0,0.64,anomaly
u0219,22:45 PM,22,0.9,anomaly
u0180,17:03 PM,17,0.14,normal
u0497,08:37 AM,8,0.19,normal
u0374,18:59 PM,18,0.49,normal
u0419,14:09 PM,14,0.17,normal
u0039,00:21 AM,0,0.61,anomaly
u0425,15:37 PM,15,0.28,normal
u0168,18:02 PM,18,0.52,normal
u0343,20:03 PM,20,0.82,anomaly
u0321,04:38 AM,4,0.72,anomaly
u0174,15:50 PM,15,0.29,normal
u0018,04:10 AM,4,0.79,anomaly
u0066,04:26 AM,4,0.8,anomaly
u0214,21:26 PM,21,0.94,anomaly
u0336,07:52 AM,7,0.67,anomaly
u0003,16:20 PM,16,0.23,normal
u0337,11:53 AM,11,0.22,normal
u0384,03:49 AM,3,0.93,anomaly
u0448,20:12 PM,20,0.64,anomaly
u0370,05:32 AM,5,0.75,anomaly
u0205,06:26 AM,6,0.61,anomaly
u0494,01:39 AM,1,0.77,anomaly
u0273,05:12 AM,5,0.97,anomaly
u0134,10:45 AM,10,0.22,normal
u0487,03:58 AM,3,0.71,anomaly
u0146,16:14 PM,16,0.3,normal
u0118,11:27 AM,11,0.13,normal
u0170,03:19 AM,3,0.97,anomaly
u0185,02:53 AM,2,0.75,anomaly
u0065,10:31 AM,10,0.1,normal
u0227,07:14 AM,7,0.74,anomaly
u0068,01:07 AM,1,0.78,anomaly
u0120,02:03 AM,2,0.66,anomaly
u0001,00:45 AM,0,0.81,anomaly
u0352,11:05 AM,11,0.18,normal
u0404,10:11 AM,10,0.2,normal
u0026,09:19 AM,9,0.28,normal
u0018,01:48 AM,1,0.8,anomaly
u0389,02:06 AM,2,0.87,anomaly
u0075,06:01 AM,6,0.68,anomaly
u0263,20:57 PM,20,0.72,anomaly
u0253,20:10 PM,20,0.96,anomaly
u0142,23:03 PM,23,0.88,anomaly
u0418,05:07 AM,5,0.83,anomaly
u0254,09:42 AM,9,0.03,normal
u0151,09:15 AM,9,0.07,normal
u0214,01:55 AM,1,0.63,anomaly
u0430,00:55 AM,0,0.86,anomaly
u0253,17:27 PM,17,0.16,normal
u0049,08:59 AM,8,0.15,normal
u0229,04:25 AM,4,0.94,anomaly
u0082,09:59 AM,9,0.15,normal
u0018,20:09 PM,20,0.68,anomaly
u0101,23:47 PM,23,0.68,anomaly
u0441,21:18 PM,21,0.89,anomaly
u0216,10:21 AM,10,0.04,normal
u0139,01:39 AM,1,0.78,anomaly
u0026,18:21 PM,18,0.26,normal
u0062,20:34 PM,20,0.91,anomaly
u0499,19:14 PM,19,0.6,anomaly
u0089,18:26 PM,18,0.31,normal
u0345,01:15 AM,1,0.89,anomaly
u0323,07:28 AM,7,0.8,anomaly
u0247,05:10 AM,5,0.86,anomaly
u0022,16:50 PM,16,0.4,normal
u0036,06:59 AM,6,0.73,anomaly
u0413,08:39 AM,8,0.34,normal
u0114,18:00 PM,18,0.39,normal
u0437,22:10 PM,22,0.72,anomaly
u0104,00:51 AM,0,0.8,anomaly
u0007,01:47 AM,1,0.95,anomaly
u0282,17:45 PM,17,0.01,normal
u0484,09:42 AM,9,0.08,normal
u0096,05:35 AM,5,0.81,anomaly
u0282,14:43 PM,14,0.25,normal
u0038,01:17 AM,1,0.94,anomaly
u0393,01:33 AM,1,0.74,anomaly
u0321,03:42 AM,3,0.67,anomaly
u0099,16:15 PM,16,0.23,normal
u0219,23:01 PM,23,0.8,anomaly
u0064,08:09 AM,8,0.05,normal
u0454,03:02 AM,3,0.83,anomaly
u0300,09:06 AM,9,0.07,normal
u0251,08:07 AM,8,0.17,normal
u0378,19:18 PM,19,0.72,anomaly
u0386,06:55 AM,6,1.0,anomaly
u0500,08:40 AM,8,0.14,normal
u0289,16:40 PM,16,0.25,normal
u0162,02:42 AM,2,0.83,anomaly
u0394,18:42 PM,18,0.13,normal
u0328,19:42 PM,19,0.73,anomaly
u0238,12:39 PM,12,0.17,normal
u0065,05:33 AM,5,0.53,anomaly
u0264,20:02 PM,20,0.85,anomaly
u0117,11:14 AM,11,0.23,normal
u0264,12:06 PM,12,0.16,normal
u0319,11:21 AM,11,0.1,normal
u0191,23:30 PM,23,0.98,anomaly
u0283,07:23 AM,7,0.78,anomaly
u0324,08:15 AM,8,0.17,normal
u0069,07:07 AM,7,0.68,anomaly
u0271,23:29 PM,23,0.8,anomaly
u0234,00:16 AM,0,0.66,anomaly
u0331,04:06 AM,4,0.76,anomaly
u0104,20:28 PM,20,0.75,anomaly
u0127,03:48 AM,3,0.85,anomaly
u0464,15:03 PM,15,0.31,normal
u0006,16:02 PM,16,0.21,normal
u0060,04:28 AM,4,0.69,anomaly
u0171,09:03 AM,9,0.11,normal
u0417,21:03 PM,21,0.8,anomaly
u0478,03:16 AM,3,0.76,anomaly
u0097,01:12 AM,1,0.79,anomaly
u0295,06:06 AM,6,0.87,anomaly
u0275,18:41 PM,18,0.24,normal
u0425,13:18 PM,13,0.28,normal
u0440,11:55 AM,11,0.21,normal
u0463,14:23 PM,14,0.29,normal
u0075,02:13 AM,2,0.68,anomaly
u0419,21:59 PM,21,0.83,anomaly
u0188,18:03 PM,18,0.18,normal
u0032,19:40 PM,19,0.75,anomaly
u0222,16:14 PM,16,0.24,normal
u0237,02:57 AM,2,0.7,anomaly
u0330,13:18 PM,13,0.18,normal
u0448,14:08 PM,14,0.14,normal
u0094,20:42 PM,20,0.9,anomaly
u0328,09:25 AM,9,0.35,normal
u0394,12:03 PM,12,0.21,normal
u0097,13:23 PM,13,0.28,normal
u0474,18:37 PM,18,0.19,normal
u0390,12:48 PM,12,0.14,normal
u0329,04:22 AM,4,0.85,anomaly
u0407,00:26 AM,0,0.74,anomaly
u0467,22:32 PM,22,0.97,anomaly
u0132,19:22 PM,19,0.75,anomaly
u0122,14:52 PM,14,0.32,normal
u0277,06:32 AM,6,0.82,anomaly
u0235,16:25 PM,16,0.23,normal
u0004,11:19 AM,11,0.34,normal
u0458,06:03 AM,6,0.69,anomaly
u0282,08:15 AM,8,0.25,normal
u0140,22:02 PM,22,0.83,anomaly
u0082,11:34 AM,11,0.13,normal
u0252,01:02 AM,1,0.98,anomaly
u0233,06:56 AM,6,0.81,anomaly
u0257,17:03 PM,17,0.21,normal
u0309,01:17 AM,1,0.77,anomaly
u0369,12:05 PM,12,0.3,normal
u0293,18:23 PM,18,0.06,normal
u0302,16:53 PM,16,0.25,normal
u0494,20:54 PM,20,0.77,anomaly
u0130,21:09 PM,21,0.87,anomaly
u0386,22:05 PM,22,0.76,anomaly
u0028,21:08 PM,21,0.74,anomaly
u0415,11:51 AM,11,0.14,normal
u0140,14:40 PM,14,0.34,normal
u0241,06:11 AM,6,0.82,anomaly
u0192,12:45 PM,12,0.22,normal
u0490,18:43 PM,18,0.21,normal
u0131,15:09 PM,15,0.13,normal
u0188,12:53 PM,12,0.32,normal
u0471,02:50 AM,2,0.6,anomaly
u0405,08:54 AM,8,0.24,normal
u0209,18:37 PM,18,0.2,normal
u0449,11:41 AM,11,0.08,normal
u0018,09:52 AM,9,0.2,normal
u0070,22:44 PM,22,0.75,anomaly
u0144,14:36 PM,14,0.16,normal
u0202,19:24 PM,19,0.98,anomaly
u0242,05:51 AM,5,0.98,anomaly
u0138,08:53 AM,8,0.1,normal
u0297,23:37 PM,23,0.83,anomaly
u0165,13:48 PM,13,0.25,normal
u0207,10:05 AM,10,0.24,normal
u0239,20:32 PM,20,0.66,anomaly
u0337,02:27 AM,2,0.75,anomaly
u0300,10:37 AM,10,0.25,normal
u0088,04:14 AM,4,0.75,anomaly
u0236,11:08 AM,11,0.21,normal
u0269,01:31 AM,1,0.59,anomaly
u0213,01:08 AM,1,0.91,anomaly
u0420,11:55 AM,11,0.18,normal
u0151,18:37 PM,18,0.39,normal
u0047,10:15 AM,10,0.12,normal
u0135,11:38 AM,11,0.1,normal
u0232,07:02 AM,7,0.79,anomaly
u0115,19:15 PM,19,0.73,anomaly
u0105,01:45 AM,1,0.72,anomaly
u0476,11:57 AM,11,0.32,normal
u0025,20:15 PM,20,0.78,anomaly
u0151,04:03 AM,4,0.95,anomaly
u0233,09:23 AM,9,0.11,normal
u0117,19:41 PM,19,0.67,anomaly
u0361,03:48 AM,3,0.82,anomaly
u0389,10:02 AM,10,0.15,normal
u0335,00:53 AM,0,0.7,anomaly
u0093,05:32 AM,5,0.73,anomaly
u0209,09:50 AM,9,0.18,normal
u0027,13:02 PM,13,0.31,normal
u0122,12:55 PM,12,0.28,normal
u0357,04:38 AM,4,0.81,anomaly
u0269,16:13 PM,16,0.36,normal
u0280,00:13 AM,0,0.77,anomaly
u0147,13:11 PM,13,0.07,normal
u0445,23:54 PM,23,0.82,anomaly
u0248,23:22 PM,23,0.75,anomaly
u0084,13:06 PM,13,0.25,normal
u0257,03:54 AM,3,0.71,anomaly
u0114,12:55 PM,12,0.12,normal
u0337,10:40 AM,10,0.39,normal
u0045,09:27 AM,9,0.02,normal
u0247,23:07 PM,23,0.82,anomaly
u0399,03:04 AM,3,0.83,anomaly
u0202,20:43 PM,20,0.81,anomaly
u0215,09:29 AM,9,0.2,normal
u0282,23:12 PM,23,0.85,anomaly
u0262,13:14 PM,13,0.12,normal
u0278,13:14 PM,13,0.37,normal
u0357,06:25 AM,6,0.74,anomaly
u0284,13:41 PM,13,0.39,normal
u0227,12:45 PM,12,0.19,normal
u0208,16:41 PM,16,0.16,normal
u0047,22:44 PM,22,0.96,anomaly
u0207,12:12 PM,12,0.18,normal
u0332,07:09 AM,7,0.83,anomaly
u0021,00:25 AM,0,0.81,anomaly
u0472,22:33 PM,22,0.82,anomaly
u0248,12:37 PM,12,0.13,normal
u0004,05:30 AM,5,0.87,anomaly
u0421,01:21 AM,1,0.66,anomaly
u0485,09:44 AM,9,0.12,normal
u0308,17:00 PM,17,0.21,normal
u0297,19:47 PM,19,0.64,anomaly
u0015,05:22 AM,5,0.89,anomaly
u0436,20:18 PM,20,0.92,anomaly
u0437,22:01 PM,22,0.68,anomaly
u0316,22:58 PM,22,0.69,anomaly
u0445,08:14 AM,8,0.18,normal
u0171,20:38 PM,20,0.88,anomaly
u0437,20:15 PM,20,0.78,anomaly
u0380,12:50 PM,12,0.12,normal
u0351,09:39 AM,9,0.12,normal
u0250,13:17 PM,13,0.14,normal
u0098,14:27 PM,14,0.19,normal
u0191,17:45 PM,17,0.09,normal
u0158,15:00 PM,15,0.1,normal
u0496,00:48 AM,0,0.98,anomaly
u0084,23:58 PM,23,0.81,anomaly
u0432,08:45 AM,8,0.2,normal
u0340,15:01 PM,15,0.18,normal
u0181,22:59 PM,22,0.7,anomaly
u0446,22:14 PM,22,0.74,anomaly
u0281,21:42 PM,21,0.56,anomaly
u0413,12:24 PM,12,0.27,normal
u0360,15:37 PM,15,0.09,normal
u0457,12:47 PM,12,0.42,normal
u0184,07:33 AM,7,0.81,anomaly
u0183,16:36 PM,16,0.2,normal
u0037,05:20 AM,5,0.8,anomaly
u0330,04:52 AM,4,0.9,anomaly
u0405,03:58 AM,3,0.86,anomaly
u0010,06:26 AM,6,0.92,anomaly
u0412,06:38 AM,6,0.75,anomaly
u0262,15:36 PM,15,0.18,normal
u0456,04:28 AM,4,0.85,anomaly
u0102,02:09 AM,2,0.76,anomaly
u0076,13:39 PM,13,0.22,normal
u0145,06:29 AM,6,0.8,anomaly
u0352,14:45 PM,14,0.18,normal
u0012,12:55 PM,12,0.18,normal
u0298,17:48 PM,17,0.19,normal
u0096,03:53 AM,3,0.75,anomaly
u0042,18:19 PM,18,0.33,normal
u0435,16:15 PM,16,0.26,normal
u0151,07:57 AM,7,0.84,anomaly
u0294,13:48 PM,13,0.26,normal
u0065,15:51 PM,15,0.27,normal
u0072,12:05 PM,12,0.0,normal
u0334,10:22 AM,10,0.26,normal
u0464,12:05 PM,12,0.15,normal
u0190,12:17 PM,12,0.2,normal
u0488,20:41 PM,20,0.77,anomaly
u0267,14:34 PM,14,0.13,normal
u0173,17:18 PM,17,0.23,normal
u0143,20:16 PM,20,0.83,anomaly
u0242,15:56 PM,15,0.16,normal
u0402,16:08 PM,16,0.08,normal
u0199,01:13 AM,1,0.77,anomaly
u0183,03:06 AM,3,0.76,anomaly
u0116,17:20 PM,17,0.3,normal
u0242,13:22 PM,13,0.19,normal
u0110,03:55 AM,3,0.94,anomaly
u0004,10:51 AM,10,0.36,normal
u0412,13:32 PM,13,0.32,normal
u0469,19:38 PM,19,0.73,anomaly
u0059,21:49 PM,21,0.66,anomaly
u0355,04:16 AM,4,0.57,anomaly
u0431,18:29 PM,18,0.41,normal
u0358,11:08 AM,11,0.35,normal
u0299,23:13 PM,23,0.83,anomaly
u0224,16:14 PM,16,0.32,normal
u0170,05:43 AM,5,0.72,anomaly
u0378,17:31 PM,17,0.2,normal
u0183,09:37 AM,9,0.25,normal
u0266,13:23 PM,13,0.2,normal
u0119,06:35 AM,6,0.81,anomaly
u0424,20:53 PM,20,0.86,anomaly
u0405,12:10 PM,12,0.21,normal
u0029,04:04 AM,4,0.89,anomaly
u0261,03:38 AM,3,0.81,anomaly
u0338,13:12 PM,13,0.26,normal
u0356,08:02 AM,8,0.24,normal
u0170,05:59 AM,5,1.0,anomaly
u0439,19:32 PM,19,0.74,anomaly
